,y_test,xgb_y_pred,y_test
12470,3.98,3.649456263,3.98
12471,15.28,16.25849724,15.28
12472,5,5.232934475,5
12473,11,11.33263397,11
12474,26,26.12920761,26
12475,12.5,11.73714924,12.5
12476,15,18.04643059,15
12477,4.3,4.907720566,4.3
12478,10,8.926365852,10
12479,14.28,11.05774307,14.28
12480,21.99,21.61616516,21.99
12481,12,11.98855591,12
12482,11.8,12.38792419,11.8
12483,11.98,12.90602207,11.98
12484,9.28,10.20265579,9.28
12485,6.18,6.580837727,6.18
12486,36,36.02371979,36
12487,20.99,21.74844551,20.99
12488,18,17.04330826,18
12489,19.1,18.48058319,19.1
12490,12,11.82171535,12
12491,11.8,11.29261112,11.8
12492,9.8,10.52735329,9.8
12493,27.8,25.85724831,27.8
12494,19,19.11892891,19
12495,17.2,15.56748199,17.2
12496,35,34.47399902,35
12497,34.8,31.19001961,34.8
12498,6.9,8.224851608,6.9
12499,12.5,11.89524746,12.5
12500,3.68,2.798282146,3.68
12501,16.28,16.1023674,16.28
12502,17.5,15.7383728,17.5
12503,26.8,25.41012955,26.8
12504,38,26.33711815,38
12505,4,5.987980366,4
12506,18.8,21.02965164,18.8
12507,16.58,19.93339539,16.58
12508,22,22.05375862,22
12509,4,4.810006142,4
12510,22.5,20.84589577,22.5
12511,2.5,3.338696957,2.5
12512,23,23.41891861,23
12513,8.4,7.208285809,8.4
12514,18.55,19.43401909,18.55
12515,7.2,5.770953655,7.2
12516,6.38,10.57051277,6.38
12517,17,18.84265709,17
12518,19,19.09236908,19
12519,17,17.06224251,17
12520,5,5.154703617,5
12521,21.5,19.89692116,21.5
12522,16,15.99621964,16
12523,23.2,22.96202087,23.2
12524,29,28.45430946,29
12525,6.88,8.926680565,6.88
12526,6,6.343911648,6
12527,14,13.70081234,14
12528,11.2,11.53931522,11.2
12529,5,4.721142769,5
12530,3.1,4.650976658,3.1
12531,8.3,10.54529476,8.3
12532,10.3,9.974614143,10.3
12533,4.8,2.248919487,4.8
12534,6.38,8.788973808,6.38
12535,14.88,20.95540428,14.88
12536,9.3,6.313239574,9.3
12537,16.3,14.19210529,16.3
12538,33.2,30.56396294,33.2
12539,21,21.17890167,21
12540,28,24.70868874,28
12541,11,11.01946926,11
12542,9.5,6.61480093,9.5
12543,11.98,11.61826801,11.98
12544,26,27.47272301,26
12545,3.88,5.234479427,3.88
12546,8.8,8.132118225,8.8
12547,18.8,21.40389252,18.8
12548,25,24.26950455,25
12549,19.5,22.2421875,19.5
12550,27,26.90276718,27
12551,25,25.18165588,25
12552,22,20.0264225,22
12553,37.6,35.415905,37.6
12554,18,15.68235588,18
12555,20,19.98233795,20
12556,32,33.83755875,32
12557,17.2,16.67551422,17.2
12558,3.7,6.515975475,3.7
12559,10,10.19364548,10
12560,12,12.01253223,12
12561,22.58,10.93474579,22.58
12562,19.69,20.09381485,19.69
12563,12.88,13.66300201,12.88
12564,2,2.125803709,2
12565,11,11.49878407,11
12566,3,3.152515411,3
12567,35.5,34.52448654,35.5
12568,33,33.30083847,33
12569,6,5.812000275,6
12570,22,22.83551216,22
12571,19.8,24.13692474,19.8
12572,20,20.23623276,20
12573,19.68,19.34575462,19.68
12574,23,18.03754807,23
12575,4,4.022141933,4
12576,6.6,12.63849258,6.6
12577,5,6.489333153,5
12578,18.18,18.02056313,18.18
12579,4.5,4.191921711,4.5
12580,3.28,3.99897337,3.28
12581,6.8,8.234256744,6.8
12582,7.3,5.687319279,7.3
12583,7.2,7.360239029,7.2
12584,24,24.23835754,24
12585,28.5,24.83273697,28.5
12586,3.5,3.075964212,3.5
12587,25,24.91884422,25
12588,8.8,10.40828705,8.8
12589,17.8,20.46995735,17.8
12590,5.9,5.258003235,5.9
12591,14.8,13.86835766,14.8
12592,24,24.22107124,24
12593,10.5,14.55988216,10.5
12594,35,36.44976425,35
12595,22.98,22.78649139,22.98
12596,17.18,19.679636,17.18
12597,3.1,3.648798466,3.1
12598,2.3,4.650621414,2.3
12599,7.5,11.14857769,7.5
12600,11,10.93189907,11
12601,2.2,3.151949644,2.2
12602,12,11.93069649,12
12603,17,18.90375519,17
12604,22,21.97213173,22
12605,3,4.364773273,3
12606,9.98,9.09962368,9.98
12607,19,19.18847656,19
12608,8.5,7.951524734,8.5
12609,25,25.24044418,25
12610,20.58,21.30266571,20.58
12611,10,10.00169468,10
12612,20,20.23998451,20
12613,4.6,4.903879642,4.6
12614,11.8,12.34942818,11.8
12615,10,10.13785553,10
12616,36,24.47942543,36
12617,18.5,20.09697723,18.5
12618,10,10.09549809,10
12619,13,10.21439838,13
12620,19.98,19.54129601,19.98
12621,23,19.87547874,23
12622,3.98,6.428516865,3.98
12623,20,20.21650505,20
12624,17,21.31744766,17
12625,18,13.68311977,18
12626,5,4.849284649,5
12627,4,3.391537905,4
12628,2,3.248409033,2
12629,24,26.70687103,24
12630,11,13.97391415,11
12631,20,21.00733376,20
12632,4,4.078852654,4
12633,12,10.39233398,12
12634,16,15.93748951,16
12635,20,20.12442589,20
12636,12.1,8.067001343,12.1
12637,13,9.842419624,13
12638,8,8.067392349,8
12639,11.8,13.70251179,11.8
12640,5.7,4.058283806,5.7
12641,15.5,17.62005997,15.5
12642,7.38,7.045135975,7.38
12643,26,25.89381218,26
12644,24.5,23.96796799,24.5
12645,8.8,10.28131866,8.8
12646,8.3,15.90753746,8.3
12647,17,17.07647324,17
12648,22.18,21.19196892,22.18
12649,6,5.857045174,6
12650,21.8,20.272789,21.8
12651,14.98,12.38046455,14.98
12652,27.5,27.30626488,27.5
12653,4.98,5.237441063,4.98
12654,21,18.69185638,21
12655,3.2,3.360489845,3.2
12656,9,9.121182442,9
12657,14.8,12.91983223,14.8
12658,25,25.10523796,25
12659,9.7,9.21690464,9.7
12660,8.5,6.590517044,8.5
12661,8.28,6.03393507,8.28
12662,6.8,8.535257339,6.8
12663,6.8,8.153910637,6.8
12664,15.68,19.25926399,15.68
12665,33.8,35.02581024,33.8
12666,4.1,5.01483202,4.1
12667,11.2,12.58782291,11.2
12668,6.2,6.683187485,6.2
12669,9,9.20730114,9
12670,20.88,21.47034073,20.88
12671,15,18.17423248,15
12672,17.98,24.20033646,17.98
12673,18,18.32889175,18
12674,11.8,12.14820576,11.8
12675,7,6.801017284,7
12676,21.6,23.52150536,21.6
12677,17,15.69053268,17
12678,38,37.7721405,38
12679,6,6.255008698,6
12680,33.58,25.47820663,33.58
12681,20,20.06116295,20
12682,6,7.021304131,6
12683,22.5,17.63466644,22.5
12684,24,23.79741478,24
12685,26,25.9606514,26
12686,27,25.73922729,27
12687,26,25.883461,26
12688,7.1,7.850812435,7.1
12689,12,12.16135788,12
12690,17,16.29038048,17
12691,17.28,19.50144768,17.28
12692,6.88,7.544714928,6.88
12693,2.6,5.155529022,2.6
12694,6.2,14.12557507,6.2
12695,17,16.99404335,17
12696,3.8,3.211147547,3.8
12697,35,34.04469681,35
12698,19.5,19.24361038,19.5
12699,5.28,5.487081051,5.28
12700,4.2,4.19889307,4.2
12701,20,20.13127708,20
12702,19.5,17.19034386,19.5
12703,10.88,9.197789192,10.88
12704,12.5,13.77747822,12.5
12705,9,9.061839104,9
12706,9.88,9.446578979,9.88
12707,20.5,19.06929779,20.5
12708,16.3,16.58213043,16.3
12709,12.6,12.91544819,12.6
12710,22,21.85588074,22
12711,18,17.86410904,18
12712,5.99,7.018028259,5.99
12713,26,25.93732071,26
12714,3.6,4.459044933,3.6
12715,14.2,13.25248528,14.2
12716,12,12.01992989,12
12717,16.5,18.41226959,16.5
12718,28,28.14309883,28
12719,8.8,7.863787651,8.8
12720,7.88,7.221481323,7.88
12721,32.88,32.09593582,32.88
12722,23,23.11365128,23
12723,21,20.91176605,21
12724,28.8,23.2136364,28.8
12725,13,16.73810196,13
12726,10.68,8.895442009,10.68
12727,6.8,8.958517075,6.8
12728,5,5.057608604,5
12729,20.3,24.23591042,20.3
12730,12,11.83275223,12
12731,15,15.58032036,15
12732,5.3,4.754225254,5.3
12733,14.5,14.10042572,14.5
12734,20,19.74533653,20
12735,17.3,16.31235504,17.3
12736,14.7,11.44295502,14.7
12737,20.8,17.54122543,20.8
12738,9,9.052304268,9
12739,17.58,16.88308144,17.58
12740,8.95,6.914206982,8.95
12741,9.76,9.609968185,9.76
12742,18,17.70167351,18
12743,23.8,19.33570099,23.8
12744,5.68,7.134901047,5.68
12745,5.8,6.765242577,5.8
12746,6.6,8.862358093,6.6
12747,9.5,10.59030342,9.5
12748,7,7.035218716,7
12749,9,9.025065422,9
12750,11.3,12.16104031,11.3
12751,27,26.96033478,27
12752,8.58,10.22894001,8.58
12753,10,10.25225639,10
12754,12,11.96327877,12
12755,2.7,3.66527009,2.7
12756,21,20.96312714,21
12757,29,35.47748184,29
12758,8.2,9.314733505,8.2
12759,4.8,5.29361105,4.8
12760,6.18,7.627360344,6.18
12761,20.2,20.06215096,20.2
12762,10.8,10.54122639,10.8
12763,11,10.75773621,11
12764,7.5,7.850973129,7.5
12765,34,33.92173004,34
12766,14.88,16.02233505,14.88
12767,12.8,21.89413452,12.8
12768,25,25.04393959,25
12769,19,18.99870491,19
12770,7.18,8.799482346,7.18
12771,2,2.467643738,2
12772,4.9,5.099206924,4.9
12773,20,20.07988739,20
12774,16.5,15.98077488,16.5
12775,14.5,16.73542976,14.5
12776,6,5.875947475,6
12777,15,15.58032036,15
12778,17.99,17.30537224,17.99
12779,17.58,16.15981483,17.58
12780,13,11.88774681,13
12781,21,21.16530991,21
12782,22.28,21.83032036,22.28
12783,37,34.68880463,37
12784,3,3.036873579,3
12785,1.8,2.751535654,1.8
12786,19.8,21.20014381,19.8
12787,22.5,23.79092598,22.5
12788,26.8,23.16695023,26.8
12789,10.5,10.38303375,10.5
12790,34.5,35.65090179,34.5
12791,9.5,10.80309963,9.5
12792,23,22.89208984,23
12793,14.5,14.61975098,14.5
12794,8,7.881738663,8
12795,5.08,5.876765251,5.08
12796,8.3,9.197476387,8.3
12797,3.5,3.681144238,3.5
12798,18,18.86712456,18
12799,17,13.8321228,17
12800,16,16.12843132,16
12801,14.8,16.17461205,14.8
12802,8.5,10.30090714,8.5
12803,11.5,10.16700268,11.5
12804,17,17.01939392,17
12805,18,18.0184536,18
12806,9,8.914212227,9
12807,28.5,24.32303238,28.5
12808,26.8,27.20380783,26.8
12809,35.8,35.90155029,35.8
12810,27.5,24.45192146,27.5
12811,15.98,14.8841362,15.98
12812,8.98,9.020668983,8.98
12813,6.3,4.876252174,6.3
12814,7,7.218546391,7
12815,3.58,5.083422184,3.58
12816,11,9.823824883,11
12817,3,8.084407806,3
12818,20,19.92251778,20
12819,22.68,26.21386147,22.68
12820,8,8.025052071,8
12821,15.8,12.68523026,15.8
12822,10,9.937644005,10
12823,27.58,23.35502625,27.58
12824,9.5,7.190780163,9.5
12825,7.68,8.61972332,7.68
12826,12.98,13.00183201,12.98
12827,7.2,7.944491386,7.2
12828,16.8,18.69937515,16.8
12829,8.8,8.092813492,8.8
12830,8.28,7.736158848,8.28
12831,3.4,8.052987099,3.4
12832,18,17.60744095,18
12833,3.5,3.359747171,3.5
12834,10,10.13341427,10
12835,10.98,10.49293423,10.98
12836,20,18.66220284,20
12837,27,27.00432968,27
12838,8,8.052881241,8
12839,8.78,8.691226006,8.78
12840,21,22.53802299,21
12841,24.8,24.14064789,24.8
12842,12,11.93753052,12
12843,15.8,17.65664482,15.8
12844,17,16.87755966,17
12845,19,18.92295647,19
12846,6.98,6.724021912,6.98
12847,17.5,17.34213066,17.5
12848,7.5,7.660260677,7.5
12849,34,28.0382309,34
12850,4.8,4.097913265,4.8
12851,18,18.03269196,18
12852,35,33.68333054,35
12853,17,17.79955673,17
12854,3.6,3.32156992,3.6
12855,15.6,17.99074364,15.6
12856,4.4,2.965363741,4.4
12857,8.98,8.39363575,8.98
12858,26,26.01383781,26
12859,23,23.16865349,23
12860,11.3,11.87560654,11.3
12861,3.3,3.546328783,3.3
12862,5,4.852902889,5
12863,12,12.22244072,12
12864,3.5,3.803659916,3.5
12865,24,23.84062958,24
12866,7,10.75633335,7
12867,21,21.07889938,21
12868,25,24.92011833,25
12869,23,22.01855659,23
12870,6,9.513718605,6
12871,5,5.935590267,5
12872,14.98,10.22537327,14.98
12873,18.5,17.4557972,18.5
12874,8,7.534924507,8
12875,11,11.31545162,11
12876,11.8,10.6978941,11.8
12877,21,20.80034828,21
12878,19.8,19.41220474,19.8
12879,9.3,10.4530468,9.3
12880,25,25.3692112,25
12881,6,6.084649563,6
12882,13,13.23148251,13
12883,23.8,24.40086174,23.8
12884,19,19.07686996,19
12885,23,23.23327065,23
12886,21,22.29174042,21
12887,22,21.99759293,22
12888,3.2,3.034689188,3.2
12889,6,5.922399044,6
12890,5.2,4.487772465,5.2
12891,8.5,10.87109089,8.5
12892,4.1,4.907052994,4.1
12893,10,13.31874847,10
12894,23.5,23.64442062,23.5
12895,33,23.51347733,33
12896,25,32.9451828,25
12897,29,27.95773506,29
12898,8.88,8.802483559,8.88
12899,11,14.43173027,11
12900,20,20.63092232,20
12901,18.8,20.13305664,18.8
12902,10.68,11.45358086,10.68
12903,22,22.04500771,22
12904,25,21.90204048,25
12905,25,25.08296585,25
12906,16.8,17.57531548,16.8
12907,7.98,5.511421204,7.98
12908,22,23.64792633,22
12909,17.5,16.92090988,17.5
12910,4,3.977785587,4
12911,16.8,15.97004795,16.8
12912,17,17.03014565,17
12913,17.3,18.32270813,17.3
12914,6.48,7.486294746,6.48
12915,12.98,13.50036812,12.98
12916,10,9.919071198,10
12917,10.2,8.392795563,10.2
12918,17.3,15.84420872,17.3
12919,16.8,15.94543457,16.8
12920,7.8,8.671367645,7.8
12921,26.2,25.42194939,26.2
12922,6.3,6.503173351,6.3
12923,24.8,25.07024574,24.8
12924,9,8.958854675,9
12925,18.8,20.28463364,18.8
12926,5,5.103545189,5
12927,15.38,13.89224052,15.38
12928,4.5,4.930230141,4.5
12929,9.4,10.51245022,9.4
12930,5.48,4.80944252,5.48
12931,27.2,27.46140862,27.2
12932,16,16.68810654,16
12933,19,19.8039608,19
12934,17,17.03975296,17
12935,8.88,8.852035522,8.88
12936,34,34.13964081,34
12937,15,15.03309059,15
12938,10.28,9.570782661,10.28
12939,19,18.8063755,19
12940,12,11.91234684,12
12941,5.8,5.774015427,5.8
12942,20,14.72063065,20
12943,18.2,17.94418907,18.2
12944,3,3.188251734,3
12945,10.5,8.953440666,10.5
12946,18.6,17.08218193,18.6
12947,24.6,23.99173164,24.6
12948,20.88,18.37028885,20.88
12949,17.5,15.43084908,17.5
12950,26,25.98404503,26
12951,8.68,7.251638412,8.68
12952,27,24.33707619,27
12953,17.8,18.16780472,17.8
12954,28,27.65196037,28
12955,3,2.853008747,3
12956,12.8,14.96603107,12.8
12957,6.8,5.001681805,6.8
12958,28,28.4629631,28
12959,24,23.93244934,24
12960,16,17.78907776,16
12961,24,24.09432793,24
12962,14.8,15.79826832,14.8
12963,8,7.89847374,8
12964,14.5,13.99985027,14.5
12965,34.5,33.22447205,34.5
12966,6.8,5.37927866,6.8
12967,8.8,11.01558876,8.8
12968,9.5,10.04644108,9.5
12969,28,27.78640366,28
12970,21,21.13760757,21
12971,3.6,5.048715115,3.6
12972,23,23.00023079,23
12973,38,37.16446304,38
12974,9.88,14.62197876,9.88
12975,20.58,21.61967278,20.58
12976,15,15.31134415,15
12977,9,8.971431732,9
12978,23.8,24.08495331,23.8
12979,36.98,33.4689064,36.98
12980,19,19.67124748,19
12981,35,29.9557724,35
12982,10.5,10.29841709,10.5
12983,7.8,6.448779106,7.8
12984,20.5,21.37205505,20.5
12985,24,24.06119728,24
12986,20,19.88875771,20
12987,18,18.13297844,18
12988,21.38,21.0563736,21.38
12989,19.98,20.53000832,19.98
12990,20,20.365448,20
12991,4.1,3.506548882,4.1
12992,20,20.1954937,20
12993,23,24.23833084,23
12994,15,14.94109058,15
12995,23,21.52877045,23
12996,20,20.17303658,20
12997,37.5,32.05205536,37.5
12998,23,24.27232361,23
12999,2.3,2.878655434,2.3
13000,26.5,27.37521553,26.5
13001,6,5.883337021,6
13002,11.5,12.05301285,11.5
13003,5,5.118804932,5
13004,7.9,9.163396835,7.9
13005,28.98,29.36710358,28.98
13006,32,30.27709007,32
13007,17.5,19.78695297,17.5
13008,4.98,4.242880821,4.98
13009,32.8,27.38965607,32.8
13010,2.6,3.212814331,2.6
13011,10.8,11.64520168,10.8
13012,28,27.95952415,28
13013,15.88,14.76156807,15.88
13014,18,17.91949844,18
13015,1,1.915977955,1
13016,21.45,23.03738213,21.45
13017,3,3.06797719,3
13018,4,3.297629833,4
13019,10,9.993689537,10
13020,7.28,6.301302433,7.28
13021,10,10.16913319,10
13022,13,11.37837029,13
13023,5.2,3.545642376,5.2
13024,14,14.59893513,14
13025,19.8,17.29857635,19.8
13026,21.5,21.21158409,21.5
13027,7,7.148828506,7
13028,6.28,10.13063717,6.28
13029,28.8,30.94377708,28.8
13030,18.5,22.52855301,18.5
13031,2.49,2.791330814,2.49
13032,9.6,12.10127926,9.6
13033,12.5,13.6704607,12.5
13034,2.98,3.354540586,2.98
13035,27,27.06490898,27
13036,9.28,8.975978851,9.28
13037,34,33.9954834,34
13038,25.8,22.26931,25.8
13039,11.8,12.21162605,11.8
13040,21.7,21.46846199,21.7
13041,12.5,17.33181,12.5
13042,18.9,20.87952995,18.9
13043,15.38,14.8056097,15.38
13044,32.5,32.67016602,32.5
13045,24,24.07679558,24
13046,28.8,23.52959061,28.8
13047,14.6,18.84143257,14.6
13048,11,11.22415161,11
13049,9.9,8.023532867,9.9
13050,16.98,15.03723526,16.98
13051,7,6.307375908,7
13052,15,16.31632996,15
13053,14.6,14.24798012,14.6
13054,33.3,32.48862076,33.3
13055,24.7,28.02887535,24.7
13056,4.3,6.197878838,4.3
13057,15,14.61222363,15
13058,21,20.84976959,21
13059,12.38,8.948150635,12.38
13060,25,25.19788361,25
13061,18.3,16.24549294,18.3
13062,8,10.03788567,8
13063,9.18,10.51830578,9.18
13064,4,3.946673155,4
13065,10.5,9.588953972,10.5
13066,19,21.7960453,19
13067,20,20.07833862,20
13068,23,22.98758507,23
13069,17.88,17.28966141,17.88
13070,16,16.01710701,16
13071,6.5,4.766026974,6.5
13072,14.68,16.39962196,14.68
13073,4,3.98769331,4
13074,18,18.08754158,18
13075,18.9,17.48384285,18.9
13076,11.08,14.64916325,11.08
13077,11.68,12.05176544,11.68
13078,5,5.002269268,5
13079,16,15.91559601,16
13080,10,11.3745966,10
13081,8,8.028142929,8
13082,16.58,16.65571594,16.58
13083,14.1,14.59234619,14.1
13084,16,18.34234619,16
13085,8,7.824016094,8
13086,32.5,26.41474342,32.5
13087,33,31.03351021,33
13088,9.2,10.43068886,9.2
13089,7.5,8.076306343,7.5
13090,20.8,20.66921616,20.8
13091,6.5,6.74270153,6.5
13092,10,10.0839653,10
13093,14.88,14.64591122,14.88
13094,21.98,24.25900459,21.98
13095,10,10.02975845,10
13096,4.3,7.170306683,4.3
13097,24,23.96613121,24
13098,17,16.92910385,17
13099,9.8,12.41739368,9.8
13100,17.3,17.53114319,17.3
13101,11,10.88796234,11
13102,3.7,3.866168737,3.7
13103,35,23.27313805,35
13104,19,16.52933884,19
13105,20,20.27643776,20
13106,34.6,29.51649284,34.6
13107,11.8,9.651000977,11.8
13108,12.3,13.59867096,12.3
13109,15.5,15.74571323,15.5
13110,2,3.197877407,2
13111,20,19.85673714,20
13112,21.5,17.85346031,21.5
13113,18.5,18.43556786,18.5
13114,32,32.08610153,32
13115,3.8,3.420072079,3.8
13116,18.3,16.45643616,18.3
13117,12,11.9097023,12
13118,18,18.01701546,18
13119,7,13.04481888,7
13120,4.58,4.458234787,4.58
13121,16,16.08705521,16
13122,12.5,13.94863605,12.5
13123,3,6.515058517,3
13124,17.5,15.41202736,17.5
13125,25.18,23.3567009,25.18
13126,10,9.837081909,10
13127,12,10.23331356,12
13128,4.5,5.661280155,4.5
13129,17,16.96482849,17
13130,25.5,18.72445107,25.5
13131,28.88,24.93971252,28.88
13132,8.9,8.637979507,8.9
13133,12,12.60667706,12
13134,22.98,17.20227432,22.98
13135,27,25.63984871,27
13136,25,25.07079887,25
13137,22.98,20.55901146,22.98
13138,34,31.53499603,34
13139,4.2,4.147572994,4.2
13140,16.1,17.99550247,16.1
13141,1,2.081465006,1
13142,28.4,27.40173531,28.4
13143,16.5,16.1012516,16.5
13144,15,14.89354992,15
13145,15.8,16.68647194,15.8
13146,15.5,17.09502029,15.5
13147,19,19.0526104,19
13148,4.2,4.675521851,4.2
13149,12.6,11.6487608,12.6
13150,19,19.07941246,19
13151,12,11.76818848,12
13152,21.2,20.86909866,21.2
13153,11,11.07311916,11
13154,11,10.99181271,11
13155,17.5,19.59628487,17.5
13156,2.2,2.927176952,2.2
13157,24.98,22.97277451,24.98
13158,14.2,16.45013809,14.2
13159,19.8,18.22645569,19.8
13160,3.78,7.188810349,3.78
13161,38.86,35.33395004,38.86
13162,3.5,4.585146904,3.5
13163,3.5,3.772628784,3.5
13164,21.6,20.25410271,21.6
13165,25.9,27.517416,25.9
13166,23.5,23.67620468,23.5
13167,29,28.8926754,29
13168,20,20.03539848,20
13169,17.1,17.49035072,17.1
13170,21,21.18691444,21
13171,19.3,21.60894585,19.3
13172,8.8,9.122512817,8.8
13173,4.68,4.806230068,4.68
13174,20,19.9724617,20
13175,10,10.27408886,10
13176,15.3,15.6257515,15.3
13177,4.35,4.2223382,4.35
13178,22.6,22.98756409,22.6
13179,1,1.561994791,1
13180,12,11.69524384,12
13181,9.8,13.2956295,9.8
13182,11,12.04075432,11
13183,34.28,32.02279663,34.28
13184,14,14.01694584,14
13185,9.8,14.68528652,9.8
13186,20,18.91004562,20
13187,9,9.027179718,9
13188,5.5,4.474915981,5.5
13189,18,17.99977684,18
13190,12.3,12.21310329,12.3
13191,28,27.91229439,28
13192,3.2,3.688838959,3.2
13193,20,20.11393929,20
13194,20,18.2625618,20
13195,7.8,7.126182079,7.8
13196,7.5,6.108374596,7.5
13197,2.58,3.843865633,2.58
13198,12,11.90758514,12
13199,6,6.260005951,6
13200,22.9,21.50656891,22.9
13201,23,21.67808533,23
13202,14.28,16.0271759,14.28
13203,24.88,24.61425972,24.88
13204,1.3,1.511740446,1.3
13205,6.6,5.776309967,6.6
13206,4.5,6.445820808,4.5
13207,8.68,8.000496864,8.68
13208,22.6,20.36600304,22.6
13209,12.8,11.7685442,12.8
13210,15.3,13.89060116,15.3
13211,20.2,20.27414513,20.2
13212,10.5,11.48886871,10.5
13213,6.5,10.7315731,6.5
13214,11,11.25253105,11
13215,28,27.8739109,28
13216,16.38,15.78776169,16.38
13217,20,20.01310921,20
13218,4,4.403436661,4
13219,22,22.21027184,22
13220,33,33.99565125,33
13221,15,15.03844547,15
13222,5.2,4.551788807,5.2
13223,11.38,10.71646023,11.38
13224,16,15.65767765,16
13225,11.5,11.05872917,11.5
13226,20.98,19.23151779,20.98
13227,15,15.03786755,15
13228,14.5,17.72000122,14.5
13229,20.8,22.04247475,20.8
13230,10,9.636562347,10
13231,5,3.908788443,5
13232,2.5,2.914105654,2.5
13233,14,15.73385811,14
13234,15.8,18.1251049,15.8
13235,19.3,19.88252258,19.3
13236,17.38,14.80367374,17.38
13237,8.3,9.115756035,8.3
13238,8.8,10.0614357,8.8
13239,2,1.864209175,2
13240,2.2,2.776731968,2.2
13241,3.5,6.273586273,3.5
13242,26.5,27.8228035,26.5
13243,3.1,2.504865646,3.1
13244,12,11.94559097,12
13245,9,11.3670435,9
13246,18,17.67954254,18
13247,10.28,10.60891342,10.28
13248,28.6,30.6553688,28.6
13249,27,26.83608437,27
13250,23.98,27.03553581,23.98
13251,18,17.86268234,18
13252,12.48,13.36926556,12.48
13253,18,17.99896622,18
13254,8.2,7.740849972,8.2
13255,21,17.43065643,21
13256,19.3,18.99006271,19.3
13257,3.5,4.058505535,3.5
13258,6.4,4.617156029,6.4
13259,11,11.01805496,11
13260,21,20.94060135,21
13261,11.58,11.7123642,11.58
13262,5,5.063961506,5
13263,17.6,16.33371735,17.6
13264,21.5,26.75203323,21.5
13265,22.5,21.95009995,22.5
13266,6.8,5.822719097,6.8
13267,26,26.06236839,26
13268,20.5,16.48679543,20.5
13269,4.3,4.703751564,4.3
13270,21,21.04593086,21
13271,17,17.04990578,17
13272,20,19.95827293,20
13273,33.8,30.84877586,33.8
13274,5,4.111961842,5
13275,29,27.82795525,29
13276,16,15.81835938,16
13277,20,20.08540916,20
13278,3,3.425896883,3
13279,17,18.84265709,17
13280,17,17.00242615,17
13281,15,14.99882412,15
13282,2.3,3.089470387,2.3
13283,10,10.01574326,10
13284,9.9,11.5718956,9.9
13285,9,9.152215004,9
13286,12,12.08769894,12
13287,9.5,10.64849567,9.5
13288,11,10.93789482,11
13289,18.36,17.43950272,18.36
13290,19,18.92781258,19
13291,10,10.06537628,10
13292,38,35.3922348,38
13293,27.8,26.10062981,27.8
13294,26,26.01646996,26
13295,9.38,9.992250443,9.38
