,y_test,xgb_y_pred,y_test,,,,,,,,,,,
13798,12.3,12.66705227,12.3,,,,,,,,,,,
13799,7.68,7.134533405,7.68,,,,,,,,,,,
13800,11,10.72902012,11,,,,,,,,,,,
13801,8.5,9.715248108,8.5,,,,,,,,,,,
13802,2.6,3.134065866,2.6,,,,,,,,,,,
13803,15.3,15.4685421,15.3,,,,,,,,,,,
13804,13.7,13.89691448,13.7,,,,,,,,,,,
13805,13.5,13.47089672,13.5,,,,,,,,,,,
13806,8.8,7.619409084,8.8,,,,,,,,,,,
13807,10.88,8.485766411,10.88,,,,,,,,,,,
13808,31,20.99151039,31,,,,,,,,,,,
13809,16.5,12.9466629,16.5,,,,,,,,,,,
13810,7.8,8.16058445,7.8,,,,,,,,,,,
13811,12,11.85382271,12,,,,,,,,,,,
13812,20.1,20.54587364,20.1,,,,,,,,,,,
13813,11.8,16.40968132,11.8,,,,,,,,,,,
13814,7.98,7.603166103,7.98,,,,,,,,,,,
13815,31,15.97863102,31,,,,,,,,,,,
13816,11.5,9.345435143,11.5,,,,,,,,,,,
13817,18,18.07483482,18,,,,,,,,,,,
13818,39.88,36.96076202,39.88,,,,,,,,,,,
13819,25.4,26.36268425,25.4,,,,,,,,,,,
13820,9.28,9.529201508,9.28,,,,,,,,,,,
13821,3.9,6.882522583,3.9,,,,,,,,,,,
13822,15.7,15.22577572,15.7,,,,,,,,,,,
13823,11.8,10.13092327,11.8,,,,,,,,,,,
13824,15.8,15.47996616,15.8,,,,,,,,,,,
13825,18,17.56241798,18,,,,,,,,,,,
13826,8,8.308675766,8,,,,,,,,,,,
13827,6.5,6.102015018,6.5,,,,,,,,,,,
13828,9.8,8.801840782,9.8,,,,,,,,,,,
13829,13,12.85772228,13,,,,,,,,,,,
13830,2.58,4.195141792,2.58,,,,,,,,,,,
13831,18.8,14.43878937,18.8,,,,,,,,,,,
13832,10,10.09612465,10,,,,,,,,,,,
13833,17,17.05859566,17,,,,,,,,,,,
13834,15,14.87932301,15,,,,,,,,,,,
13835,2.8,1.999984741,2.8,,,,,,,,,,,
13836,10,10.50953102,10,,,,,,,,,,,
13837,17.66,16.18055534,17.66,,,,,,,,,,,
13838,28,27.38235855,28,,,,,,,,,,,
13839,12.98,11.6675024,12.98,,,,,,,,,,,
13840,8,7.996289253,8,,,,,,,,,,,
13841,23,22.85619736,23,,,,,,,,,,,
13842,17,16.89167213,17,,,,,,,,,,,
13843,12,12.08472157,12,,,,,,,,,,,
13844,3,3.178428173,3,,,,,,,,,,,
13845,9,8.944234848,9,,,,,,,,,,,
13846,34.8,31.85510445,34.8,,,,,,,,,,,
13847,40,36.19245148,40,,,,,,,,,,,
13848,9,8.270627975,9,,,,,,,,,,,
13849,16,14.53829479,16,,,,,,,,,,,
13850,9.2,10.41030407,9.2,,,,,,,,,,,
13851,8,7.986130714,8,,,,,,,,,,,
13852,5.48,5.114131927,5.48,,,,,,,,,,,
13853,11.8,10.58858585,11.8,,,,,,,,,,,
13854,25,24.98158455,25,,,,,,,,,,,
13855,10,10.25314617,10,,,,,,,,,,,
13856,18,22.43084908,18,,,,,,,,,,,
13857,15,27.10619354,15,,,,,,,,,,,
13858,10,10.02013302,10,,,,,,,,,,,
13859,14.2,12.42632294,14.2,,,,,,,,,,,
13860,37,36.85090256,37,,,,,,,,,,,
13861,31.5,31.16960335,31.5,,,,,,,,,,,
13862,16.5,13.56836033,16.5,,,,,,,,,,,
13863,10.8,10.50360394,10.8,,,,,,,,,,,
13864,4.5,4.513290405,4.5,,,,,,,,,,,
13865,32.98,24.14127922,32.98,,,,,,,,,,,
13866,17.5,18.31602478,17.5,,,,,,,,,,,
13867,22,21.92157173,22,,,,,,,,,,,
13868,34,33.98462677,34,,,,,,,,,,,
13869,5.5,4.716555595,5.5,,,,,,,,,,,
13870,38,37.6912384,38,,,,,,,,,,,
13871,27.18,26.58353424,27.18,,,,,,,,,,,
13872,2,1.333484054,2,,,,,,,,,,,
13873,3.66,4.160311699,3.66,,,,,,,,,,,
13874,9,8.964731216,9,,,,,,,,,,,
13875,19.5,22.85506248,19.5,,,,,,,,,,,
13876,15.6,12.71796513,15.6,,,,,,,,,,,
13877,13.68,13.8845005,13.68,,,,,,,,,,,
13878,17,16.91663551,17,,,,,,,,,,,
13879,22.8,22.45711327,22.8,,,,,,,,,,,
13880,16,15.87129116,16,,,,,,,,,,,
13881,14.2,14.66743946,14.2,,,,,,,,,,,
13882,10,10.29007721,10,,,,,,,,,,,
13883,18,18.18594742,18,,,,,,,,,,,
13884,19,18.57070732,19,,,,,,,,,,,
13885,9.88,11.05972004,9.88,,,,,,,,,,,
13886,18.88,10.67739487,18.88,,,,,,,,,,,
13887,32.8,34.85902786,32.8,,,,,,,,,,,
13888,9.9,9.208664894,9.9,,,,,,,,,,,
13889,21,21.03316307,21,,,,,,,,,,,
13890,2,1.864894271,2,,,,,,,,,,,
13891,25,24.79189301,25,,,,,,,,,,,
13892,11.3,10.97754478,11.3,,,,,,,,,,,
13893,11.8,13.47791958,11.8,,,,,,,,,,,
13894,1.98,6.773115158,1.98,,,,,,,,,,,
13895,7.2,8.890076637,7.2,,,,,,,,,,,
13896,8,10.42607498,8,,,,,,,,,,,
13897,6,5.989664078,6,,,,,,,,,,,
13898,26.8,16.20971298,26.8,,,,,,,,,,,
13899,8.78,9.838840485,8.78,,,,,,,,,,,
13900,6.8,7.88227129,6.8,,,,,,,,,,,
13901,6.5,7.146595478,6.5,,,,,,,,,,,
13902,8,8.067288399,8,,,,,,,,,,,
13903,28.8,28.26443672,28.8,,,,,,,,,,,
13904,24.98,26.21905708,24.98,,,,,,,,,,,
13905,5.6,4.62469101,5.6,,,,,,,,,,,
13906,21,21.60094833,21,,,,,,,,,,,
13907,2,1.90321672,2,,,,,,,,,,,
13908,2.3,2.949561119,2.3,,,,,,,,,,,
13909,14.8,15.94857597,14.8,,,,,,,,,,,
13910,3.68,4.415145874,3.68,,,,,,,,,,,
13911,37,36.77923965,37,,,,,,,,,,,
13912,38.5,37.38553238,38.5,,,,,,,,,,,
13913,5.88,4.732292175,5.88,,,,,,,,,,,
13914,4.65,4.154665947,4.65,,,,,,,,,,,
13915,16.2,16.09690857,16.2,,,,,,,,,,,
13916,23,23.16649628,23,,,,,,,,,,,
13917,9,9.053060532,9,,,,,,,,,,,
13918,23.8,22.10569763,23.8,,,,,,,,,,,
13919,6,7.018479824,6,,,,,,,,,,,
13920,7.98,8.986903191,7.98,,,,,,,,,,,
13921,6.2,5.909256935,6.2,,,,,,,,,,,
13922,22,22.06861305,22,,,,,,,,,,,
13923,18,18.04677963,18,,,,,,,,,,,
13924,34,34.11804581,34,,,,,,,,,,,
13925,12.8,12.27290916,12.8,,,,,,,,,,,
13926,7.98,7.602435589,7.98,,,,,,,,,,,
13927,7.5,5.888076305,7.5,,,,,,,,,,,
13928,34,33.98446655,34,,,,,,,,,,,
13929,10.5,11.88557529,10.5,,,,,,,,,,,
13930,9.3,10.60859966,9.3,,,,,,,,,,,
13931,13,14.77758503,13,,,,,,,,,,,
13932,14,14.21970749,14,,,,,,,,,,,
13933,38,38.00395966,38,,,,,,,,,,,
13934,9,12.42762661,9,,,,,,,,,,,
13935,8,8.569778442,8,,,,,,,,,,,
13936,27,26.98156738,27,,,,,,,,,,,
13937,25,24.84882164,25,,,,,,,,,,,
13938,28,28.00790787,28,,,,,,,,,,,
13939,12.98,14.31661701,12.98,,,,,,,,,,,
13940,12,12.23280048,12,,,,,,,,,,,
13941,12,12.42057228,12,,,,,,,,,,,
13942,18.95,19.02518654,18.95,,,,,,,,,,,
13943,6.8,8.43977356,6.8,,,,,,,,,,,
13944,15,15.01602554,15,,,,,,,,,,,
13945,27.6,25.34004021,27.6,,,,,,,,,,,
13946,4,3.957142115,4,,,,,,,,,,,
13947,25.78,25.70479012,25.78,,,,,,,,,,,
13948,20,20.12114334,20,,,,,,,,,,,
13949,3,2.993820667,3,,,,,,,,,,,
13950,1.4,1.925686717,1.4,,,,,,,,,,,
13951,5.48,6.256484985,5.48,,,,,,,,,,,
13952,38.3,35.10030365,38.3,,,,,,,,,,,
13953,17.88,19.00781059,17.88,,,,,,,,,,,
13954,8.5,9.882339478,8.5,,,,,,,,,,,
13955,38,37.78819275,38,,,,,,,,,,,
13956,17.5,17.23441887,17.5,,,,,,,,,,,
13957,19,19.36925697,19,,,,,,,,,,,
13958,17.8,17.51008224,17.8,,,,,,,,,,,
13959,25,21.92767525,25,,,,,,,,,,,
13960,1.48,1.645972967,1.48,,,,,,,,,,,
13961,25,25.17354393,25,,,,,,,,,,,
13962,3,3.583457232,3,,,,,,,,,,,
13963,21,18.2121067,21,,,,,,,,,,,
13964,20,20.43073273,20,,,,,,,,,,,
13965,1.5,1.732829452,1.5,,,,,,,,,,,
13966,10,9.750725746,10,,,,,,,,,,,
13967,16.58,17.86909103,16.58,,,,,,,,,,,
13968,9,9.175506592,9,,,,,,,,,,,
13969,18,18.80499077,18,,,,,,,,,,,
13970,22.8,23.12865257,22.8,,,,,,,,,,,
13971,9.5,10.12806034,9.5,,,,,,,,,,,
13972,22,22.56421471,22,,,,,,,,,,,
13973,28.68,29.3079567,28.68,,,,,,,,,,,
13974,21.8,20.13472939,21.8,,,,,,,,,,,
13975,15.5,23.41565323,15.5,,,,,,,,,,,
13976,15.3,17.66878891,15.3,,,,,,,,,,,
13977,13,12.27340603,13,,,,,,,,,,,
13978,11,11.40479469,11,,,,,,,,,,,
13979,25,24.95500374,25,,,,,,,,,,,
13980,23,25.21328735,23,,,,,,,,,,,
13981,15,15.87698078,15,,,,,,,,,,,
13982,7.6,7.5475564,7.6,,,,,,,,,,,
13983,9,8.908965111,9,,,,,,,,,,,
13984,25,23.66333389,25,,,,,,,,,,,
13985,5.98,7.343801022,5.98,,,,,,,,,,,
13986,13,12.38499928,13,,,,,,,,,,,
13987,26,24.89037323,26,,,,,,,,,,,
13988,7,7.148598194,7,,,,,,,,,,,
13989,12.28,9.451999664,12.28,,,,,,,,,,,
13990,15.5,17.28978729,15.5,,,,,,,,,,,
13991,10.5,10.18105221,10.5,,,,,,,,,,,
13992,15,14.4846983,15,,,,,,,,,,,
13993,4.8,4.86761713,4.8,,,,,,,,,,,
13994,18,17.91793823,18,,,,,,,,,,,
13995,11,8.396903992,11,,,,,,,,,,,
13996,13.88,10.00703716,13.88,,,,,,,,,,,
13997,2,1.983633399,2,,,,,,,,,,,
13998,10.5,6.753494263,10.5,,,,,,,,,,,
13999,35,35.00353241,35,,,,,,,,,,,
14000,37,37.0838356,37,,,,,,,,,,,
14001,22,22.09319115,22,,,,,,,,,,,
14002,6,5.936778545,6,,,,,,,,,,,
14003,18,17.70632553,18,,,,,,,,,,,
14004,17.8,19.69062614,17.8,,,,,,,,,,,
14005,18,17.93541527,18,,,,,,,,,,,
14006,2.3,1.917978525,2.3,,,,,,,,,,,
14007,10,9.931836128,10,,,,,,,,,,,
14008,8,8.817131996,8,,,,,,,,,,,
14009,29,34.6289978,29,,,,,,,,,,,
14010,23.5,31.34403229,23.5,,,,,,,,,,,
14011,19,18.97421646,19,,,,,,,,,,,
14012,28,24.09342957,28,,,,,,,,,,,
14013,1.98,2.052731276,1.98,,,,,,,,,,,
14014,20,19.54295349,20,,,,,,,,,,,
14015,11,10.97462463,11,,,,,,,,,,,
14016,19.1,18.15205574,19.1,,,,,,,,,,,
14017,2.8,2.894222975,2.8,,,,,,,,,,,
14018,12.2,12.80869675,12.2,,,,,,,,,,,
14019,13.2,14.51740837,13.2,,,,,,,,,,,
14020,16,16.25247192,16,,,,,,,,,,,
14021,7.18,7.151573181,7.18,,,,,,,,,,,
14022,1.3,1.368373752,1.3,,,,,,,,,,,
14023,21.2,24.22193336,21.2,,,,,,,,,,,
14024,11,11.17478371,11,,,,,,,,,,,
14025,13,13.90569687,13,,,,,,,,,,,
14026,23.6,22.45282364,23.6,,,,,,,,,,,
14027,23,22.96939278,23,,,,,,,,,,,
14028,1.6,1.588187456,1.6,,,,,,,,,,,
14029,21,20.96202469,21,,,,,,,,,,,
14030,17.2,18.52947426,17.2,,,,,,,,,,,
14031,4.5,7.161840916,4.5,,,,,,,,,,,
14032,15,14.8127985,15,,,,,,,,,,,
14033,20,19.89560509,20,,,,,,,,,,,
14034,26,28.62004471,26,,,,,,,,,,,
14035,1.5,1.926399231,1.5,,,,,,,,,,,
14036,27.5,26.17453957,27.5,,,,,,,,,,,
14037,14.36,14.86338711,14.36,,,,,,,,,,,
14038,16.5,16.17544174,16.5,,,,,,,,,,,
14039,24.98,22.54634094,24.98,,,,,,,,,,,
14040,12,12.21936321,12,,,,,,,,,,,
14041,4.3,3.619474173,4.3,,,,,,,,,,,
14042,4,3.121942043,4,,,,,,,,,,,
14043,12,12.04843807,12,,,,,,,,,,,
14044,17.5,16.73444366,17.5,,,,,,,,,,,
14045,2.1,2.538468361,2.1,,,,,,,,,,,
14046,18,17.88204956,18,,,,,,,,,,,
14047,18.5,26.02611923,18.5,,,,,,,,,,,
14048,13.28,14.10505295,13.28,,,,,,,,,,,
14049,3,4.484996796,3,,,,,,,,,,,
14050,5.6,7.805164814,5.6,,,,,,,,,,,
14051,19.18,19.31474113,19.18,,,,,,,,,,,
14052,22,20.3050518,22,,,,,,,,,,,
14053,5.6,9.827199936,5.6,,,,,,,,,,,
14054,6.6,7.110932827,6.6,,,,,,,,,,,
14055,8,8.04723835,8,,,,,,,,,,,
14056,9,9.182073593,9,,,,,,,,,,,
14057,27,27.12600327,27,,,,,,,,,,,
14058,16.98,15.92863083,16.98,,,,,,,,,,,
14059,7.58,13.09065533,7.58,,,,,,,,,,,
14060,11,10.95631599,11,,,,,,,,,,,
14061,15,14.92073536,15,,,,,,,,,,,
14062,3.5,4.260246277,3.5,,,,,,,,,,,
14063,7.99,8.176911354,7.99,,,,,,,,,,,
14064,28,28.08122444,28,,,,,,,,,,,
14065,8,8.039439201,8,,,,,,,,,,,
14066,35,34.70199585,35,,,,,,,,,,,
14067,12.6,9.892850876,12.6,,,,,,,,,,,
14068,20,29.90963554,20,,,,,,,,,,,
14069,19.68,20.16795349,19.68,,,,,,,,,,,
14070,22,22.03678322,22,,,,,,,,,,,
14071,13,13.10439205,13,,,,,,,,,,,
14072,22.68,23.23223114,22.68,,,,,,,,,,,
14073,3.4,4.85239315,3.4,,,,,,,,,,,
14074,14.98,12.26804543,14.98,,,,,,,,,,,
14075,13,12.43096542,13,,,,,,,,,,,
14076,11.2,8.243834496,11.2,,,,,,,,,,,
14077,18.5,20.6973362,18.5,,,,,,,,,,,
14078,18.3,21.88626099,18.3,,,,,,,,,,,
14079,24,21.30451965,24,,,,,,,,,,,
14080,18.68,24.41466522,18.68,,,,,,,,,,,
14081,15.2,14.98606873,15.2,,,,,,,,,,,
14082,10.5,9.830875397,10.5,,,,,,,,,,,
14083,28,28.11405945,28,,,,,,,,,,,
14084,38,37.92337036,38,,,,,,,,,,,
14085,37,36.73173141,37,,,,,,,,,,,
14086,12,11.924757,12,,,,,,,,,,,
14087,18.8,14.53075504,18.8,,,,,,,,,,,
14088,19,19.90662766,19,,,,,,,,,,,
14089,5.8,6.910009861,5.8,,,,,,,,,,,
14090,21.5,17.92016792,21.5,,,,,,,,,,,
14091,13.98,15.51769924,13.98,,,,,,,,,,,
14092,18.8,18.09722519,18.8,,,,,,,,,,,
14093,26,33.39593887,26,,,,,,,,,,,
14094,18,17.71376419,18,,,,,,,,,,,
14095,28,28.9756546,28,,,,,,,,,,,
14096,28,28.06685257,28,,,,,,,,,,,
14097,12.88,9.456274033,12.88,,,,,,,,,,,
14098,25,25.02434158,25,,,,,,,,,,,
14099,20.18,19.71323395,20.18,,,,,,,,,,,
14100,11.6,11.72008801,11.6,,,,,,,,,,,
14101,24,23.97454643,24,,,,,,,,,,,
14102,9.2,11.319067,9.2,,,,,,,,,,,
14103,12.5,13.93492699,12.5,,,,,,,,,,,
14104,11.5,10.63066483,11.5,,,,,,,,,,,
14105,20,19.94847298,20,,,,,,,,,,,
14106,1.7,1.750519156,1.7,,,,,,,,,,,
14107,25,21.42672539,25,,,,,,,,,,,
14108,4,5.300644875,4,,,,,,,,,,,
14109,33,32.68784332,33,,,,,,,,,,,
14110,18,18.09864426,18,,,,,,,,,,,
14111,1.5,1.911542177,1.5,,,,,,,,,,,
14112,6.3,7.08204937,6.3,,,,,,,,,,,
14113,18,17.89171219,18,,,,,,,,,,,
14114,1.5,2.172880888,1.5,,,,,,,,,,,
14115,24,25.03100586,24,,,,,,,,,,,
14116,20,25.06500053,20,,,,,,,,,,,
14117,15.5,15.29016018,15.5,,,,,,,,,,,
14118,2,2.338950157,2,,,,,,,,,,,
14119,17.6,19.4037323,17.6,,,,,,,,,,,
14120,18,18.60898972,18,,,,,,,,,,,
14121,1.3,1.543210387,1.3,,,,,,,,,,,
14122,19,19.10704613,19,,,,,,,,,,,
14123,6,5.95073843,6,,,,,,,,,,,
14124,27.2,37.31835556,27.2,,,,,,,,,,,
14125,35,34.80338669,35,,,,,,,,,,,
14126,18.58,18.34157181,18.58,,,,,,,,,,,
14127,22,22.10188103,22,,,,,,,,,,,
14128,19,19.01873589,19,,,,,,,,,,,
14129,25,25.31228638,25,,,,,,,,,,,
14130,11,11.07965755,11,,,,,,,,,,,
14131,28.2,28.72639656,28.2,,,,,,,,,,,
14132,5.8,7.173893929,5.8,,,,,,,,,,,
14133,10,10.89019203,10,,,,,,,,,,,
14134,14,14.02310753,14,,,,,,,,,,,
14135,10.6,10.0199461,10.6,,,,,,,,,,,
14136,15,14.79355049,15,,,,,,,,,,,
14137,19.98,18.59972572,19.98,,,,,,,,,,,
14138,39,38.56739426,39,,,,,,,,,,,
14139,17.8,16.79507065,17.8,,,,,,,,,,,
14140,24,23.95823097,24,,,,,,,,,,,
14141,1.2,2.759809732,1.2,,,,,,,,,,,
14142,22.5,22.34649658,22.5,,,,,,,,,,,
14143,12,11.90165138,12,,,,,,,,,,,
14144,14.5,16.13834381,14.5,,,,,,,,,,,
14145,3.2,2.579498768,3.2,,,,,,,,,,,
14146,16,19.5469265,16,,,,,,,,,,,
14147,15.6,15.93618584,15.6,,,,,,,,,,,
14148,18,17.74817657,18,,,,,,,,,,,
14149,27,28.96813202,27,,,,,,,,,,,
14150,4,6.916597843,4,,,,,,,,,,,
14151,15,12.82742119,15,,,,,,,,,,,
14152,17.8,18.51275826,17.8,,,,,,,,,,,
14153,25,25.32843018,25,,,,,,,,,,,
14154,23,23.08684158,23,,,,,,,,,,,
14155,29,33.59320068,29,,,,,,,,,,,
14156,4.38,3.546334028,4.38,,,,,,,,,,,
14157,17.8,18.87581062,17.8,,,,,,,,,,,
14158,10,10.08475113,10,,,,,,,,,,,
14159,10,10.60812759,10,,,,,,,,,,,
14160,9.18,11.6937294,9.18,,,,,,,,,,,
14161,3.8,5.170787811,3.8,,,,,,,,,,,
14162,11.5,10.62563038,11.5,,,,,,,,,,,
14163,15,15.05601406,15,,,,,,,,,,,
14164,10,9.994380951,10,,,,,,,,,,,
14165,4.8,5.767832279,4.8,,,,,,,,,,,
14166,23,22.80675507,23,,,,,,,,,,,
14167,14.68,14.45956421,14.68,,,,,,,,,,,
14168,4.5,5.214025497,4.5,,,,,,,,,,,
14169,4,4.068621635,4,,,,,,,,,,,
14170,2.88,4.228490829,2.88,,,,,,,,,,,
14171,18,19.11932755,18,,,,,,,,,,,
14172,2.8,4.553700447,2.8,,,,,,,,,,,
14173,17,16.9399147,17,,,,,,,,,,,
14174,11.98,13.0810461,11.98,,,,,,,,,,,
14175,17.98,16.38968277,17.98,,,,,,,,,,,
14176,22,18.14487839,22,,,,,,,,,,,
14177,11.8,10.65716076,11.8,,,,,,,,,,,
14178,27,27.06437683,27,,,,,,,,,,,
14179,16.2,16.35424042,16.2,,,,,,,,,,,
14180,12,11.82897663,12,,,,,,,,,,,
14181,18.6,21.72804451,18.6,,,,,,,,,,,
14182,20.88,19.54025269,20.88,,,,,,,,,,,
14183,17,16.78543854,17,,,,,,,,,,,
14184,4.68,4.577296734,4.68,,,,,,,,,,,
14185,14.5,14.44726086,14.5,,,,,,,,,,,
14186,16.8,21.1061821,16.8,,,,,,,,,,,
14187,13,12.89519691,13,,,,,,,,,,,
14188,7.3,8.512702942,7.3,,,,,,,,,,,
14189,12.6,13.90184593,12.6,,,,,,,,,,,
14190,16.18,16.84184647,16.18,,,,,,,,,,,
14191,23,21.26582909,23,,,,,,,,,,,
14192,1.88,1.452102423,1.88,,,,,,,,,,,
14193,34,32.00894547,34,,,,,,,,,,,
14194,17.18,21.02439117,17.18,,,,,,,,,,,
14195,25.8,21.16604614,25.8,,,,,,,,,,,
14196,19.5,24.2591629,19.5,,,,,,,,,,,
14197,3.6,3.434117079,3.6,,,,,,,,,,,
14198,22.5,21.61146355,22.5,,,,,,,,,,,
14199,4.5,5.517641068,4.5,,,,,,,,,,,
14200,19,18.96329498,19,,,,,,,,,,,
14201,4,4.077927589,4,,,,,,,,,,,
14202,11.8,13.21559238,11.8,,,,,,,,,,,
14203,24,24.04402924,24,,,,,,,,,,,
14204,26,26.13903427,26,,,,,,,,,,,
14205,10,9.493192673,10,,,,,,,,,,,
14206,3,3.036299706,3,,,,,,,,,,,
14207,15.58,14.98809433,15.58,,,,,,,,,,,
14208,4.2,5.239010811,4.2,,,,,,,,,,,
14209,25.98,28.80895615,25.98,,,,,,,,,,,
14210,20.8,18.44120979,20.8,,,,,,,,,,,
14211,9.5,9.657057762,9.5,,,,,,,,,,,
14212,13.68,12.53523445,13.68,,,,,,,,,,,
14213,18.5,18.07268143,18.5,,,,,,,,,,,
14214,1.5,1.876223445,1.5,,,,,,,,,,,
14215,3.5,4.89659071,3.5,,,,,,,,,,,
14216,27.5,28.36528397,27.5,,,,,,,,,,,
14217,22.5,23.14765167,22.5,,,,,,,,,,,
14218,2.8,2.371037006,2.8,,,,,,,,,,,
14219,4.8,6.61898756,4.8,,,,,,,,,,,
14220,15,15.70287037,15,,,,,,,,,,,
14221,16,15.86308193,16,,,,,,,,,,,
14222,20,24.97187233,20,,,,,,,,,,,
14223,8,8.779455185,8,,,,,,,,,,,
14224,25,24.76135445,25,,,,,,,,,,,
14225,18.2,19.06031036,18.2,,,,,,,,,,,
14226,8.98,9.421815872,8.98,,,,,,,,,,,
14227,18,18.06196213,18,,,,,,,,,,,
14228,13.5,15.52526665,13.5,,,,,,,,,,,
14229,26,25.97101021,26,,,,,,,,,,,
14230,2.7,2.959696293,2.7,,,,,,,,,,,
14231,16,15.99316883,16,,,,,,,,,,,
14232,13.3,15.5420866,13.3,,,,,,,,,,,
14233,13.38,13.36783409,13.38,,,,,,,,,,,
14234,15.5,16.70748329,15.5,,,,,,,,,,,
14235,14,13.96366405,14,,,,,,,,,,,
14236,10,9.960597038,10,,,,,,,,,,,
14237,22,21.98068237,22,,,,,,,,,,,
14238,2.5,2.113889933,2.5,,,,,,,,,,,
14239,24.7,27.70890045,24.7,,,,,,,,,,,
14240,18,18.04216957,18,,,,,,,,,,,
14241,25,24.99489021,25,,,,,,,,,,,
14242,6.3,7.232072353,6.3,,,,,,,,,,,
14243,16,15.93800163,16,,,,,,,,,,,
14244,28,27.82226372,28,,,,,,,,,,,
14245,9,10.79382992,9,,,,,,,,,,,
14246,8,10.08692837,8,,,,,,,,,,,
14247,5.8,3.88186121,5.8,,,,,,,,,,,
14248,37,36.81158447,37,,,,,,,,,,,
14249,9.8,8.830039024,9.8,,,,,,,,,,,
14250,1.68,2.99194622,1.68,,,,,,,,,,,
14251,1.1,1.871323705,1.1,,,,,,,,,,,
14252,19,19.1376667,19,,,,,,,,,,,
14253,2.75,3.010324955,2.75,,,,,,,,,,,
14254,16,15.86471272,16,,,,,,,,,,,
14255,22,23.50691223,22,,,,,,,,,,,
14256,12.3,10.46720219,12.3,,,,,,,,,,,
14257,14.8,15.29543018,14.8,,,,,,,,,,,
14258,19.8,19.51346779,19.8,,,,,,,,,,,
14259,18.8,17.33771896,18.8,,,,,,,,,,,
14260,20,20.12223625,20,,,,,,,,,,,
14261,9.2,10.9686451,9.2,,,,,,,,,,,
14262,12.8,16.52104568,12.8,,,,,,,,,,,
14263,1.38,1.638067126,1.38,,,,,,,,,,,
14264,4,5.058267593,4,,,,,,,,,,,
14265,3.3,2.899364233,3.3,,,,,,,,,,,
14266,10,10.63481903,10,,,,,,,,,,,
14267,20,21.98348236,20,,,,,,,,,,,
14268,15,15.18558788,15,,,,,,,,,,,
14269,5,5.977693081,5,,,,,,,,,,,
14270,3.2,3.01286149,3.2,,,,,,,,,,,
14271,19,18.95547104,19,,,,,,,,,,,
14272,7,6.468577862,7,,,,,,,,,,,
14273,34,33.93990707,34,,,,,,,,,,,
14274,9,9.713246346,9,,,,,,,,,,,
14275,15,15.25873947,15,,,,,,,,,,,
14276,32.5,34.40818787,32.5,,,,,,,,,,,
14277,8.18,9.658994675,8.18,,,,,,,,,,,
14278,8,7.801595688,8,,,,,,,,,,,
14279,7.2,7.920293331,7.2,,,,,,,,,,,
14280,5.1,6.346930981,5.1,,,,,,,,,,,
14281,3.7,5.908316612,3.7,,,,,,,,,,,
14282,4.01,4.267961025,4.01,,,,,,,,,,,
14283,18.5,19.32369232,18.5,,,,,,,,,,,
14284,9.5,8.831111908,9.5,,,,,,,,,,,
14285,12.6,16.25189781,12.6,,,,,,,,,,,
14286,6,8.085281372,6,,,,,,,,,,,
14287,21.5,27.0568676,21.5,,,,,,,,,,,
14288,3,2.879041433,3,,,,,,,,,,,
14289,17,17.22561073,17,,,,,,,,,,,
14290,23.5,21.79554939,23.5,,,,,,,,,,,
14291,15.5,15.09682178,15.5,,,,,,,,,,,
14292,7,9.061897278,7,,,,,,,,,,,
14293,28,22.40031052,28,,,,,,,,,,,
14294,35,35.66146469,35,,,,,,,,,,,
14295,6.35,9.578234673,6.35,,,,,,,,,,,
14296,14.8,14.64142895,14.8,,,,,,,,,,,
14297,4,4.232887745,4,,,,,,,,,,,
14298,4.88,3.842522144,4.88,,,,,,,,,,,
14299,9.5,11.91568947,9.5,,,,,,,,,,,
14300,15.8,15.7272644,15.8,,,,,,,,,,,
14301,38.2,37.66613388,38.2,,,,,,,,,,,
14302,21,20.95603561,21,,,,,,,,,,,
14303,4.8,4.538594246,4.8,,,,,,,,,,,
14304,24,24.66767502,24,,,,,,,,,,,
14305,22,22.10284424,22,,,,,,,,,,,
14306,18.5,17.06669044,18.5,,,,,,,,,,,
14307,22,22.20514488,22,,,,,,,,,,,
14308,2.2,2.74949193,2.2,,,,,,,,,,,
14309,21.5,22.13164902,21.5,,,,,,,,,,,
14310,16.95,13.93415165,16.95,,,,,,,,,,,
14311,11.5,13.5721674,11.5,,,,,,,,,,,
14312,2.5,2.234307289,2.5,,,,,,,,,,,
14313,4,4.092216015,4,,,,,,,,,,,
14314,28.1,26.57603645,28.1,,,,,,,,,,,
14315,20,20.08694839,20,,,,,,,,,,,
14316,15.8,15.1014452,15.8,,,,,,,,,,,
14317,21,23.38588142,21,,,,,,,,,,,
14318,4.2,7.125284672,4.2,,,,,,,,,,,
14319,18.5,16.26683998,18.5,,,,,,,,,,,
14320,25.3,25.22964668,25.3,,,,,,,,,,,
14321,26.3,25.54966545,26.3,,,,,,,,,,,
14322,21.98,19.7662468,21.98,,,,,,,,,,,
14323,12.88,10.70670033,12.88,,,,,,,,,,,
14324,4.9,4.172727585,4.9,,,,,,,,,,,
14325,6.6,6.74929285,6.6,,,,,,,,,,,
14326,36,36.05478668,36,,,,,,,,,,,
14327,35,34.97766876,35,,,,,,,,,,,
14328,19,18.94046021,19,,,,,,,,,,,
14329,15.5,17.07265663,15.5,,,,,,,,,,,
14330,10.68,12.43347073,10.68,,,,,,,,,,,
14331,12,12.15077209,12,,,,,,,,,,,
